p̱uṯulkina	1
p̱uth	1
p̱usi	1
p̱urtunatus	1
p̱ucum	1
p̱u/uwa	1
p̱u/u	1
p̱orkin	1
p̱olok	1
p̱olkon	1
p̱oka	1
p̱o	1
p̱i’dna	1
p̱i’da	1
p̱iyini	1
p̱iyina	1
p̱iyin	1
p̱iyaa/	1
p̱iski’d	1
p̱iskin	1
p̱isina	1
p̱ishun	1
p̱ishinki	1
p̱ishina	1
p̱is	1
p̱iriska	1
p̱ir	1
p̱inykina	1
p̱inuwa	1
p̱inun	1
p̱iniks	1
p̱inihas	1
p̱inahaas	1
p̱iluluugus	1
p̱ilitus	1
p̱iliguun	1
p̱ildaash	1
p̱ilaḵṯerim	1
p̱ilaḵṯeri	1
p̱iki’da	1
p̱ikini	1
p̱ihahiirut͟h	1
p̱ihaahiirut͟h	1
p̱ibi	1
p̱e’thkunu	1
p̱e’do/	1
p̱e’dki	1
p̱e’da	1
p̱e’d	1
p̱eyu/	1
p̱eyi	1
p̱eyaa/	1
p̱eshki’d	1
p̱eka/	1
p̱a’dkina	1
p̱a’dal	1
p̱a’da	1
p̱awwah	1
p̱atrusiim	1
p̱asuliya	1
p̱arṯiya	1
p̱arki’d	1
p̱arkin	1
p̱arashap̱arash	1
p̱aran	1
p̱aniih	1
p̱ampara/	1
p̱ali	1
p̱alan	1
p̱ala/	1
p̱ala	1
p̱aguur	1
p̱addaan	1
p̱aca	1
p̱aaraan	1
pu’dki’da	1
pu’dkini	1
puu/a	1
puṯulimaayis	1
puṯi/iil	1
puthiyuuli	1
push	1
puru’d	1
puruḵuurus	1
puru/	1
purrus	1
purkunu	1
purki’d	1
purkiyuus	1
purki	1
puren	1
pupuri’di	1
pupura/	1
pupur	1
pum	1
puluŋ	1
pucuru	1
pucurki	1
pucura	1
pucumki	1
publiyuus	1
pu/	1
pu	1
ppen	1
posi	1
poshu	1
poshkin	1
posh	1
por	1
poomen	1
poḵa	1
pi’da	1
piŋ	1
piyaa/	1
piṯuum	1
pitilki	1
pithilki	1
pirkina	1
pirissi	1
pira	1
pipi	1
pintir	1
piniikiya	1
pimpal	1
pika	1
picirkika/	1
picir	1
pibim	1
pibi/	1
pe’kup̱anyolos	1
peya	1
pesu/i	1
peshe/	1
peperki’d	1
peperkina	1
peperki	1
penuwa	1
pat͟hu	1
pat͟h	1
paṯara	1
pashkina	1
pashki	1
pashi	1
parminaas	1
parki’da	1
parki’d	1
parki	1
para	1
panyjap̱am	1
pampaŋ	1
pamki	1
palka/	1
palaa/	1
paaris	1
paaran	1
paa	1
o’dki	1
oyu/	1
oma	1
oḵonkina	1
okunuwa	1
oku/	1
oki’d	1
ohonkin	1
n’thi	1
ny’ce’dka	1
nyunyu/	1
nyunykina/	1
nyunycinaŋ	1
nyunycinan	1
nyu/kunu	1
nyu/	1
nyoŋ’kor	1
nyoŋuwa	1
nyoŋu	1
nyonkom	1
nyolos	1
nyoggaŋ	1
nyo/o’di	1
nyo/o’da	1
nyo/ki’d	1
nyo/ga/	1
nynyc̱a/	1
nyit͟hki’da	1
nyir	1
nye’ba/	1
nyer	1
nyenthe/	1
nyemes	1
nyem	1
nyc̱a’bi	1
nycineya	1
nyce/e	1
nyca’d	1
nyaŋuwa	1
nyaŋkin	1
nyaŋa’b	1
nyaŋaa/	1
nyaran	1
nyanygon	1
nyanyeŋ	1
nyalla/	1
nyaḵḵa	1
nyaḵku	1
nyaḵka’da	1
nyaḵkaa	1
nyaḵi	1
nyaḵa’da	1
nyahara/	1
nu’th	1
nuss	1
nud	1
nṯwaa/a/	1
nṯwa/a	1
nṯelki	1
nton	1
ntana	1
nsuski	1
nsu/	1
nshemen	1
noro’d	1
nonkunu	1
noni’da	1
nniin	1
niyapuliis	1
niriyuus	1
niri	1
ninn	1
nin	1
nimp̱aas	1
nimaan	1
nikula/uus	1
nikubulis	1
nikanuur	1
nijar	1
niina	1
neran	1
neram	1
ndin	1
ndi	1
ndhal	1
na’th	1
na’bula/	1
na’bul	1
nayiin	1
nat͟han	1
nat͟haan	1
naskinaŋ	1
naskinayi	1
narḵissus	1
nap̱tuhiim	1
nap̱ish	1
nap̱e/	1
napu’c	1
nanni	1
nann	1
nani’da	1
nan	1
namaan	1
nam	1
najjaay	1
nahuum	1
nahreen	1
nagkanki’da	1
nagkanki	1
naayiin	1
naama	1
m’bame’d	1
m’bam	1
mu’thkika/	1
muŋgun	1
muuluuk	1
muṯṯi’di	1
mushi	1
musha	1
musan	1
muru/	1
murki’da	1
murkin	1
muriyya	1
murini	1
murah	1
mup̱p̱iim	1
munn	1
mummudhe’d	1
mumki	1
mumi	1
mumbur	1
muma	1
mudhu	1
mudhiny’cere/	1
mu/i	1
mu/ab	1
mp̱u’du/	1
mpesuyi	1
mpa	1
mo’pena	1
mo’dim	1
mo’ce’d	1
moŋ’kwaru	1
moŋ’kuwosha	1
moŋ’kup̱ajeŋ	1
moŋ’kunyka/	1
moŋ’kulu’d	1
moŋ’kulu	1
moŋ’kulgaŋ	1
moŋ’kuc̱	1
moŋ’koki/en	1
moŋḵwa/am	1
moŋḵwa/	1
moŋḵogum	1
moŋḵa’buŋ	1
moŋḵar/e	1
moŋḵal	1
moŋkushi	1
moŋkuny	1
moŋkol	1
moŋko/	1
moŋkap̱	1
moŋgwa’dga/	1
moŋgu’b	1
moŋgarr	1
moŋganan	1
moyurun	1
moyer	1
moyem	1
moya	1
mowuŋ	1
mowot͟ha/	1
mowoj	1
mowaḵa	1
mowah	1
mowac̱a	1
mowaa	1
moṯor	1
motim	1
mothis	1
mosul	1
mosom	1
mosiri’c	1
mosi/isa	1
moshwa	1
mosho’k	1
mosho	1
moshi/irr	1
morwa’c	1
moros	1
moroc̱	1
morbip̱a	1
mor	1
mooniin	1
mon’twash	1
mon’twam	1
mon’thup̱u’d	1
mon’thup̱ga/	1
mon’thir	1
mon’thamoŋ	1
mon’thama	1
mon’de/	1
mon’daŋkari’th	1
mony’cwar	1
mony’coḵka/	1
mony’ci’th	1
monyogga/	1
monyo/on	1
monyjwam	1
monyjwa	1
monyju/i	1
monyjoc̱o/	1
monyjeya	1
monyjaŋgal	1
monyc̱iya	1
monycum	1
monycan	1
monyaŋgi	1
mony	1
mont͟ha’th	1
monṯosh	1
monṯocu	1
monṯem	1
monṯag	1
monturga/	1
montulu	1
montondeŋ	1
montima	1
monthusi	1
monthoson	1
monthip̱	1
montaŋkar	1
montap̱a	1
montaḵi	1
monoro’d	1
monduḵu’d	1
mondorum	1
mondoru	1
mondiŋ	1
mondiki/eŋ	1
mondi	1
mondhe’di	1
mondhere’d	1
mondheleladhelela	1
mondeŋu	1
mondeḵu	1
mom’pe’d	1
mom’peŋkuman	1
mom’pen	1
mom’boru	1
mom’bitha	1
mom’bith	1
mom’bir	1
mom’ba/	1
momp̱uu	1
momp̱iriny	1
momp̱inu	1
momp̱e’d	1
mompola	1
mompoḵo’d	1
mompina	1
mompesho’k	1
mompam	1
mompaluŋ	1
mompalu	1
momoṯki’da	1
mombwamma’du/	1
mombwam/eŋ	1
mombwam	1
mombwaashoyi	1
mombor	1
momboc̱	1
mombir	1
mombeega/	1
momba’da’d	1
momaŋas	1
momaŋa	1
momaṯa/	1
momaṯ	1
momalasi	1
moluwa	1
molo’da	1
molkunu	1
molki’da	1
molkika/	1
molina	1
molga/	1
moka	1
moho/	1
mohe’k	1
mohal	1
moha	1
mogwama	1
modor	1
modoḵ	1
modhaŋ	1
modhal	1
modee	1
moc̱i	1
mo/uḵ	1
mo/ish/em	1
mo/eni	1
mmo’tu’dkina	1
mmo’tu’da/	1
mmo’tuḵ	1
mmo’tim	1
mmo’thup̱a	1
mmo’thup̱	1
mmo’thot͟h	1
mmo’thonthoru/	1
mmo’thiya	1
mmo’tena	1
mmo’ta’dama’ta’dam	1
mmo’ta’bula’ta’bul	1
mmo’tasha/	1
mmo’tasha	1
mmo’tamkina	1
mmo’taḵ	1
mmo’pe’dkina	1
mmo’kwari	1
mmo’kwara	1
mmo’kup̱	1
mmo’kunya	1
mmo’kula	1
mmo’kuc̱	1
mmo’koshkin	1
mmo’koshaa/	1
mmo’kosha/	1
mmo’konu	1
mmo’kol	1
mmo’kokunu	1
mmo’koku/	1
mmo’ka’dkunu	1
mmo’ka’da	1
mmo’ka’d	1
mmo’kawurkina	1
mmo’kara	1
mmo’kamu’thkina	1
mmo’kamkunu	1
mmo’kamaa/	1
mmo’ka/a	1
mmo’doyu	1
mmo’doyina	1
mmo’dowa	1
mmo’dishkina	1
mmo’de’kkin	1
mmo’deḵa	1
mmo’deki	1
mmo’deka	1
mmo’daŋkalkunu	1
mmo’daŋkali	1
mmo’dash	1
mmo’dap̱a	1
mmo’da/ki	1
mmo’cwara	1
mmo’cwar	1
mmo’cwam	1
mmo’cur	1
mmo’cuḵkina	1
mmo’cuḵka	1
mmo’cuḵi	1
mmo’cit͟huwa	1
mmo’cit͟hkina	1
mmo’cit͟hi	1
mmo’ce’dka	1
mmo’ce’da/	1
mmo’cet͟h	1
mmo’cemkin	1
mmo’cee	1
mmo’borkunu	1
mmo’borkina	1
mmo’bitha’bi’th	1
mmo’bitha	1
mmo’ba’thkina	1
mmo’baaru	1
mmoŋap̱kina	1
mmoŋap̱ki	1
mmoŋap̱i	1
mmoŋap̱ga/	1
mmoŋap	1
mmoyu’dkunu	1
mmoyu’dkina	1
mmoyul	1
mmoyuḵkunu	1
mmoyuḵkina	1
mmoyuḵayuḵ	1
mmoyolu/	1
mmoyola	1
mmoyip̱kina	1
mmoye’thkunu	1
mmoye’thkina	1
mmoyeru	1
mmoyeres	1
mmoyera	1
mmoyeḵ	1
mmoyayina	1
mmoyayaa	1
mmoyap̱a	1
mmoyana	1
mmoyakika/	1
mmowo’d	1
mmowo’c	1
mmowoluwa	1
mmowola	1
mmowoja	1
mmowaski	1
mmowarki	1
mmowala	1
mmowaḵkunu	1
mmowaḵkina	1
mmowakina	1
mmowaki	1
mmowac̱u	1
mmowac̱kunuwa	1
mmowac̱ka/	1
mmot͟hu’th	1
mmot͟hi’th	1
mmoṯukun	1
mmoṯuca	1
mmoṯu/ul	1
mmoṯo’ckunu	1
mmoṯoshḵina	1
mmoṯorkunu	1
mmoṯorki	1
mmoṯorka/	1
mmoṯikirkina	1
mmoṯesa	1
mmoṯes	1
mmoṯelu	1
mmoṯa’b	1
mmoṯala	1
mmoṯaka	1
mmoṯagku	1
mmotura	1
mmotulu	1
mmotuli	1
mmoto’b	1
mmotopuwa	1
mmotiḵ	1
mmothutha	1
mmothosona	1
mmothonkina	1
mmothiskina	1
mmothisa	1
mmothimkunu	1
mmothimkina	1
mmothimkika/	1
mmotheya	1
mmothera	1
mmotheḵ	1
mmotayina	1
mmotaya/	1
mmosu’kkina	1
mmosuski	1
mmosulkina	1
mmosona	1
mmosokina	1
mmosi’du/	1
mmosi’dkina	1
mmosi’da/	1
mmosiya	1
mmosirica	1
mmosimma	1
mmoshwakina	1
mmoshwakika/	1
mmoshwaa	1
mmoshuyu/	1
mmoshusha	1
mmoshush	1
mmoshumki	1
mmoshum	1
mmoshor	1
mmoshi’b	1
mmoshinkunuwa	1
mmoshinkunu	1
mmoshin	1
mmoshilaa/	1
mmoshil	1
mmoshiina	1
mmoshi	1
mmoshaṯ	1
mmoshampar	1
mmosekina	1
mmosa	1
mmorwa’ckunu	1
mmorus	1
mmoruma	1
mmorum	1
mmoruḵkina	1
mmoruḵa	1
mmoruḵ	1
mmorukuny	1
mmori’cka/	1
mmorasha	1
mmoraḵa	1
mmop̱u’dkin	1
mmop̱uukina	1
mmop̱u/	1
mmop̱or	1
mmop̱inykin	1
mmop̱ina	1
mmop̱ikina	1
mmop̱ikika/	1
mmop̱ika/	1
mmop̱ena	1
mmop̱araa/	1
mmop̱ana’d	1
mmopu’d	1
mmopucur	1
mmoposhu	1
mmoposha	1
mmopoḵ	1
mmopiya	1
mmopish	1
mmopinu	1
mmopicira	1
mmopeperkina	1
mmonyu/a	1
mmonyoŋkina	1
mmonyoḵka/	1
mmonyit͟ha/	1
mmonyaḵka	1
mmononkunu	1
mmomu’thkina	1
mmomusha	1
mmomurkina	1
mmomura	1
mmomur	1
mmomu/	1
mmomishkin	1
mmomishkika/	1
mmomishka/	1
mmomishga/	1
mmomiinu	1
mmomiikunuwa	1
mmomeru	1
mmomerkina	1
mmomeri	1
mmomaŋaskina	1
mmomaru	1
mmomara’d	1
mmomalkina	1
mmomalaskina	1
mmomal	1
mmoluḵ	1
mmolugum	1
mmolo’bkina	1
mmolosa	1
mmololop̱a	1
mmolol	1
mmoli/	1
mmolaṯ	1
mmolana	1
mmolala	1
mmoḵwo’c	1
mmoḵwa’th	1
mmoḵwa/kina	1
mmoḵu’thkina	1
mmoḵorki	1
mmoḵora	1
mmoḵa’dkunu	1
mmoḵa’da	1
mmoḵanki	1
mmoḵalu/	1
mmoḵalku/	1
mmoḵa/aḵa/	1
mmokwanykina	1
mmokwanykin	1
mmokusha/	1
mmokuma	1
mmokulumi	1
mmokul	1
mmokukul	1
mmokot͟hkina	1
mmokot͟h	1
mmokora	1
mmokayaa/	1
mmokarkunu	1
mmokarkika/	1
mmokana/	1
mmokalkina	1
mmokaaka	1
mmokaa	1
mmojwagaṯ	1
mmojoc̱kina	1
mmojigiṯ	1
mmoji/a	1
mmojeṯkina	1
mmohitha	1
mmohili	1
mmohidha	1
mmohashkunu	1
mmohashka/	1
mmohashi	1
mmohara	1
mmohar	1
mmohana	1
mmoham	1
mmohal	1
mmohakina	1
mmohakara	1
mmohakar	1
mmohakam	1
mmohabus	1
mmogwono’dkina	1
mmogwona	1
mmogwokina	1
mmogwa’c	1
mmogwamkina	1
mmogwama	1
mmoguwa	1
mmoguna	1
mmogukina	1
mmogora	1
mmogomki’d	1
mmogol	1
mmogaŋkina	1
mmogaskina	1
mmogar	1
mmoganankina	1
mmoganan	1
mmogamu	1
mmogalal	1
mmogala	1
mmogac̱u/	1
mmogac̱	1
mmodwalla	1
mmodu’d	1
mmoduŋkur	1
mmoduŋgur	1
mmodumpulkika/	1
mmodumbul	1
mmodoḵkina	1
mmodiṯa	1
mmodirkunu	1
mmodira	1
mmodila	1
mmodhuya	1
mmodhuruma	1
mmodhun	1
mmodhuki	1
mmodhodhu	1
mmodhodhi	1
mmodhi’thkunu	1
mmodhi’th	1
mmodhidha	1
mmodhelela	1
mmodhel	1
mmodhaŋ	1
mmodhas	1
mmodhalu	1
mmodhalaa/	1
mmodeḵa	1
mmodeena	1
mmode	1
mmodarka/	1
mmodaḵa	1
mmoda/arka/	1
mmoc̱wany	1
mmoc̱u’th	1
mmoc̱ora/	1
mmoc̱iyaa/	1
mmoc̱itha	1
mmoc̱inu	1
mmoc̱ina	1
mmoc̱ikina	1
mmoc̱ekerki	1
mmoc̱e	1
mmoc̱a’bku/	1
mmoc̱a’bki	1
mmoc̱aca/	1
mmocuuna	1
mmocuna	1
mmocukunu	1
mmocukina	1
mmoci’c	1
mmocil	1
mmocic̱a	1
mmocana	1
mmocaaca	1
mmoburushi	1
mmobumburku/	1
mmobumbur	1
mmobul	1
mmoboṯkina	1
mmoboṯka	1
mmobiṯu/	1
mmobiṯku	1
mmobe’d	1
mmobene’d	1
mmobele’th	1
mmoba’kkunu	1
mmobat͟hi	1
mmobat͟haa/	1
mmo/umkina	1
mmo/oyu/	1
mmo/oku	1
mmo/okina	1
mmo/ohon	1
mmo/iiyina	1
mmo/ell	1
mmo/eḵa/	1
mmmoc̱ikina	1
mmin	1
mmiikina	1
mmiga/	1
mmanakan	1
mmahani	1
miṯiliini	1
misp̱ah	1
mishmaa/	1
mishkunuwa	1
mishi’d	1
mishiŋ	1
mishini	1
mishgaa	1
misha/iil	1
misar	1
mira	1
miiwaḵa	1
miiwac̱	1
miiriba	1
miiny’coḵam	1
miinyc̱ala	1
miinycuru/	1
miinyca	1
miimp̱us	1
miimiiya	1
miimeri	1
miilaṯṯ	1
mibsar	1
mibsaam	1
me’dyini	1
meṯa/	1
meruwa	1
meriba	1
menaan	1
mbwambora	1
ma’dinya	1
maŋkunu	1
maŋgalamaŋgal	1
maŋgal	1
maŋaski’d	1
maŋana	1
mat͟h	1
maṯaan	1
maṯ	1
mattat͟ha	1
mathrid	1
mathaŋ’kur	1
masriigah	1
masmuuri	1
masmuura	1
masiyya	1
mashkunu	1
masha’di	1
masha’da	1
masha’d	1
mara’d	1
maraa/	1
mara/	1
man’thup̱	1
man’kawur	1
man’dish	1
man’cuḵa	1
man’ce’da	1
man’ce’d	1
man’boru	1
man’bitha	1
manyol	1
manyeḵa	1
manyandhe/	1
manya	1
manṯo’k	1
manṯel	1
mantiil	1
manthutha	1
manthip̱a	1
mantharamandhar	1
mantham	1
manta	1
mansus	1
manshwa	1
manrica	1
manp̱a/	1
manpwaḵki	1
manpwaḵ	1
manpal	1
mannyaŋ	1
mannyaḵa	1
mannan	1
mann	1
manmish	1
manmer	1
manmalasa	1
manluŋa	1
manluŋ	1
manluḵ	1
manḵora	1
manḵor	1
mankaru	1
manji	1
manjeeya	1
mandor	1
mandi	1
mandhuwa	1
mandhas	1
mandha/	1
mandaḵ	1
manbu’th	1
manbora	1
manasuun	1
manaayin	1
manaahah	1
man/as	1
man/anan	1
malla/	1
malḵus	1
malḵi/iil	1
malimbu’da/	1
maliimi	1
mali	1
malaya	1
malasuwa	1
malasu	1
malaskunuwa	1
malaskika/	1
malasa	1
maḵḵiyyan	1
maḵḵiyya	1
maḵa/	1
maktab	1
majduul	1
majdi/iil	1
majdal	1
mahli	1
mahlah	1
mahithab/iil	1
mahansan	1
mahanaayim	1
madyaan	1
madhan’kur	1
maday	1
madaan	1
maakiir	1
maakah	1
maadi	1
maadahab	1
ma/aat͟h	1
lu’kki’d	1
luŋḵi	1
luŋku’d	1
luŋki’d	1
luŋgu’bi	1
luŋgu’ba	1
lulki’d	1
lulkina	1
luḵuwa	1
luḵa	1
lukumu	1
lukum	1
lugumi	1
lugki’d	1
ludim	1
lud	1
lu/u’d	1
lu/u	1
lu/ki’d	1
lu/kin	1
lo’bki’di	1
lo’bi	1
losina	1
lonthot͟h	1
londhot͟h	1
lolop̱u	1
lolop̱ki’da	1
lolop̱kina	1
lolki	1
lol	1
lo/iis	1
lisaniyuus	1
linus	1
linthit͟h	1
likiyya	1
liil	1
libni	1
libiyya	1
libarṯiin	1
li/	1
leke’thkunu	1
lege’th	1
layina	1
laṯu/	1
laṯa/	1
lathushiim	1
lasaa/iya	1
lany	1
lan	1
lamuwa	1
lamki’d	1
lamkina	1
lambalanyi	1
lali	1
lala	1
laḵkunu	1
laki	1
lakaŋ	1
lahi	1
lahabiim	1
lac̱am	1
laasha/	1
la/ummiim	1
ḵwojuwa	1
ḵwashara/	1
ḵwar	1
ḵwalkunu	1
ḵwalki’da	1
ḵwali	1
ḵwalal	1
ḵwaku/	1
ḵwaki	1
ḵwa/uwa	1
ḵwa/m	1
ḵwa/a’da	1
ḵwa/am	1
ḵwa/a	1
ḵu’thkunu	1
ḵuyu’d	1
ḵuyi/	1
ḵuyaḵuy	1
ḵuthi/	1
ḵusskun	1
ḵusi	1
ḵursem	1
ḵurse/	1
ḵurkun	1
ḵuri	1
ḵura	1
ḵup̱a	1
ḵun	1
ḵumu	1
ḵuluwi	1
ḵuluny	1
ḵulkun	1
ḵukuskunuwa	1
ḵukuski’da	1
ḵukuski’d	1
ḵucuru/	1
ḵucuru	1
ḵucurkunu	1
ḵucaŋa	1
ḵrist͟hosthus	1
ḵrist͟hosi	1
ḵo’ckina	1
ḵo’cki	1
ḵorki’da	1
ḵorki	1
ḵomo/	1
ḵoḵoraḵoḵor	1
ḵoka/	1
ḵoka	1
ḵoju	1
ḵogi	1
ḵo/uwa	1
ḵo/on	1
ḵo/kin	1
ḵo/is	1
ḵiyuus	1
ḵa’dkin	1
ḵa’dkim	1
ḵa’dka	1
ḵa’da’d	1
ḵa’bkunuwa	1
ḵa’bki’da	1
ḵa’bki’d	1
ḵa’bi	1
ḵaŋkamkina	1
ḵawwu	1
ḵawarṯus	1
ḵaskum	1
ḵashiraa	1
ḵashira	1
ḵasaḵas	1
ḵarpaci	1
ḵarmi	1
ḵarki	1
ḵarembuye/	1
ḵarana	1
ḵara/	1
ḵapaṯa/	1
ḵapaṯ	1
ḵanykunu	1
ḵanyki	1
ḵanya	1
ḵanuwa	1
ḵanne/	1
ḵanne	1
ḵankaa/	1
ḵaniisam	1
ḵanaan	1
ḵamu/	1
ḵamsa	1
ḵampar	1
ḵamkina	1
ḵamkin	1
ḵalkunuwa	1
ḵalki’d	1
ḵala/	1
ḵaḵga/	1
ḵaka’c	1
ḵakacaḵaka’c	1
ḵakaca	1
ḵaci	1
ḵaca	1
ḵaa	1
ḵa/ki’d	1
kwaṯṯan	1
kwarkunu	1
kwaraŋ	1
kwara/	1
kwanyu/	1
kwanykunuwa	1
kwanykika/	1
kwanim	1
ku’dum	1
ku’da	1
kuŋgu’b	1
kuyuŋ	1
kuyga/	1
kuush	1
kuurah	1
kus	1
kursi	1
kurbaan	1
kup̱u	1
kunu/	1
kumpa	1
kume’d	1
kulussi	1
kulus	1
kulumkaa/	1
kulki’da	1
kuli	1
kukulkina	1
kukulki	1
kugu	1
ko’dki	1
koyusi	1
koyu/	1
koyohaan	1
kot͟hu	1
kot͟hki’d	1
kot͟ha	1
koro/	1
korkunu	1
konṯaŋka/	1
koluwa	1
kolol	1
kolki’d	1
kolki	1
kolga/	1
kola	1
kokorom	1
koc̱ki	1
ko/	1
kittiim	1
kishun	1
kish	1
kiriskis	1
kiriniyuus	1
kiniidus	1
kilyubaas	1
kiluuba	1
ka’da	1
kaysaro	1
kayiina	1
kat͟hin	1
kaṯhim	1
kaṯan	1
katiliya	1
katili	1
kasṯuur	1
kasluhiim	1
kasiib	1
kashki’d	1
kashkina	1
kasha’d	1
karubiim	1
karmi	1
karkini	1
karbus	1
karash	1
karaan	1
kar/e	1
kap̱u/	1
kap̱turiim	1
kap̱kunuwa	1
kap̱kina	1
kap̱eŋ	1
kap̱en	1
kappadukiyya	1
kanu/	1
kanṯaan	1
kanthi/	1
kanni	1
kankan	1
kandaaka	1
kamuyi	1
kalmani	1
kalmana	1
kalawdi	1
kalap̱idiyya	1
kakunuwa	1
kakulu	1
kakasjayi	1
kagusha	1
kadhamoŋ	1
kadhamowa	1
kadhamoonnii	1
kac̱ki’da	1
kabbadukiyya	1
kaasad	1
jwan	1
jwakaṯa	1
jwahan	1
juuni	1
juuj	1
junyu/	1
juliya	1
jo’da	1
joc̱on	1
joc̱o/	1
joc̱kon	1
joc̱ki	1
jji	1
jiyiya	1
jiṯim	1
jiṯ	1
jithirku/	1
jithirki	1
jisho’k	1
jisaŋ	1
jisarro/	1
jirsaŋ	1
jip̱iny	1
jip̱im	1
jip̱i	1
jintura/	1
jimki’da	1
jillo	1
jiḵki’da	1
jiḵa	1
jikunu	1
jiki	1
jiira	1
jihun	1
jigiṯ	1
jidhirki’di	1
jidhirkin	1
jidhirki	1
jibaal	1
je’desh	1
jeṯkum	1
jes	1
jep̱u	1
jep̱i	1
jeeŋ	1
jeeya	1
jeena	1
jattiyya	1
jasse/	1
jasa/	1
jaroŋ	1
jap̱em	1
janya/	1
jana/	1
jalluggam	1
jallugga/	1
jalbip̱	1
jahanneyi	1
jabuthi	1
jabudhi	1
jabudha	1
jabbaat͟ha	1
jaat͟har	1
jaaham	1
jaadi	1
i’twaŋkal	1
i’tu’dkunu	1
i’tu’d	1
i’thot͟h	1
i’thona/	1
i’thirkika/	1
i’theḵkunu	1
i’teka/	1
i’tashu	1
i’tampalkina	1
i’tam	1
i’kwarki	1
i’kwara’di	1
i’kwaniny’cesh	1
i’kwanim	1
i’kuyi’de/	1
i’kuwosh	1
i’kup	1
i’kunykika/	1
i’kunya’kuny	1
i’kuny	1
i’koshkina	1
i’koshki	1
i’kokina	1
i’ka’di	1
i’kawurkina	1
i’dishkin	1
i’dishesan	1
i’disha’dish	1
i’disha	1
i’de/	1
i’dap̱kan	1
i’cuḵkina	1
i’cit͟huwa	1
i’cit͟hkunu	1
i’ce’dkina	1
i’ce’di	1
i’cem	1
i’bora’bor	1
i’bor	1
i’bi’thkin	1
i’baarki’d	1
i’baara	1
i’ba/i	1
iŋkiliis	1
iŋap̱ki	1
iŋa	1
iyul	1
iyuḵkika/	1
iyuḵki	1
iyolkunu	1
iyolki	1
iyol	1
iyip̱i	1
iyima	1
iyim	1
iyerkina	1
iyayi’da	1
iyayi’d	1
iyayina	1
iyan	1
iyakuub	1
iyaki’d	1
iyakina	1
iwuyin	1
iwup̱kina	1
iwuni	1
iwol	1
iwankunu	1
iwana	1
iwaḵkina	1
iwaḵki	1
iwaḵiil	1
iwakina	1
iwagaski	1
iwac̱ki	1
it͟hamaar	1
it͟haam	1
iṯuju	1
iṯo’dkunu	1
iṯo’ckunu	1
iṯo’ckika/	1
iṯo’c	1
iṯoshkika/	1
iṯorkina	1
iṯorkika/	1
iṯorka/	1
iṯori	1
iṯneen	1
iṯimut͟hawuus	1
iṯikiikus	1
iṯeli	1
iṯa’kkunu	1
iṯa’kkina	1
iṯa’kkin	1
iṯa’kki	1
iṯa’k	1
iṯarip̱eena	1
iṯala	1
iṯal	1
iṯaka	1
itimnaa/	1
ithuriyya	1
ithulkina	1
ithulki	1
ithosonki	1
ithoḵki	1
ithoḵ	1
ithimkunu	1
ithim	1
itheke’thkunu	1
itaya	1
itaḵ	1
itakunu	1
itaki’da	1
itakina	1
isu’kkina	1
isuwa	1
isuski	1
isupaaṯarus	1
isunse/	1
isu	1
isṯaḵis	1
israyil	1
israyiiil	1
iski	1
iskariyuuṯi	1
isi’dki’d	1
isiny	1
isimmkika/	1
isilwaanus	1
isila	1
isig	1
ishwayi’d	1
ishwana	1
ishwakin	1
ishwaki	1
ishuwa	1
ishumkunu	1
ishkini	1
ishirkunu	1
iship̱ira	1
ishilki’da	1
ishi/kunu	1
ishi/kina	1
ishi/kika/	1
ishi/i	1
isaŋ’ko’d	1
isan	1
isabal	1
is/haka	1
irwa’ckunu	1
iruḵkina	1
iro’dki	1
iriŋkunu	1
iriny	1
irica	1
iraḵki’d	1
iraḵkina	1
iraḵki	1
iraḵ	1
iraam	1
ip̱u’dki’di	1
ip̱u’dkika/	1
ip̱p̱at͟ha	1
ip̱ir	1
ip̱e’th	1
ipiyu	1
ipiyina	1
ipijallus	1
ipeperkin	1
ipashu	1
ipa	1
inyo/i	1
inyit͟ha	1
inyaḵ	1
inonu	1
inniin	1
iniyaasa	1
iniin	1
ina	1
imu’thki	1
imuna	1
imuguŋ	1
imoŋkush	1
imomis	1
imishu	1
imishki’d	1
imishkin	1
imishi	1
imii’da	1
imiiya	1
imiinu	1
imiikunu	1
ime’da/	1
imaŋ	1
imariyam	1
iman’thot͟h	1
iman’kar	1
iman’do	1
iman’ceya/	1
iman’cem	1
imanŋali	1
imanwot͟ha/	1
imanwar	1
imanwan	1
imanwal	1
imanwaḵa	1
imanwac̱a	1
imanu/iil	1
imant͟huny	1
imanthul	1
imanthoḵa	1
imanthap̱	1
imansora	1
imansor	1
imansho	1
imanshi/a	1
imanshi/	1
imansa	1
imanraḵa	1
imanpwaḵ	1
imanmum	1
imanmiimii	1
imanluŋa	1
imanluḵ	1
imanlo’ba	1
imankola	1
imandwaḵa	1
imandhuna	1
imandhiŋ	1
imanbuḵ	1
imanbujura	1
imanbora	1
imanassa	1
imana	1
iman/uḵ	1
iman/ena	1
iman/en	1
iman/anan	1
iman/aḵ	1
imalas	1
imahil	1
iluŋkin	1
iluŋ	1
iluḵi	1
iloskina	1
iloski	1
ilos	1
illirikuun	1
iliyaasir	1
ili/assar	1
ilaḵ	1
iḵu’th	1
iḵucurki	1
iḵo/ki	1
iḵa’dki’da	1
iḵa’damaḵa’dam	1
